Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1988-09-28T08:15,15.4,31.408,3,20.46,1.28,7.04,28.78,1.13,14.2,566520,0,566520,19.32,0,19.32,Klaus Treutner
1988-09-29T07:30,14.9,31.576,1.5,17.57,1.18,6.66,25.41,1.14,14.3,1025640,0,1025640,25.93,0,25.93,Klaus Treutner
1988-09-30T07:45,14.8,31.765,2.5,13.34,1.04,8.23,22.61,1.09,15,692000,0,692000,28.33,0,28.33,Klaus Treutner
1988-10-03T07:55,14.4,31.692,3.3,10.11,1.34,6.38,17.83,1.1,12,952080,0,952080,21.99,0,21.99,Klaus Treutner
1988-10-04T07:30,14.9,31.806,4.7,17.11,1.22,6.87,25.2,1.06,12.8,1046600,0,1046600,27.98,0,27.98,Klaus Treutner
1988-10-05T08:15,14.9,31.879,4.9,16.6,1.26,8.2,26.06,1.02,11.6,1046640,0,1046640,31.89,0,31.89,Klaus Treutner
1988-10-06T07:30,14.6,31.805,4.1,12.24,1.26,6.39,19.89,1.03,12.8,1232280,0,1232280,32.61,0,32.61,Klaus Treutner
1988-10-07T07:05,14.6,32.028,2,10.79,0.89,6.07,17.75,0.83,11.2,820920,0,820920,22.42,0,22.42,Klaus Treutner
1988-10-10T08:45,13.8,31.74,1,27.05,1.38,8.04,36.47,1.15,11.2,1320600,800,1319800,31.54,0.24,31.3,Klaus Treutner
1988-10-11T07:20,13.8,31.817,1,23.44,1.43,6.07,30.94,1.15,11.6,1232280,1600,1230680,31.9,0.48,31.42,Klaus Treutner
1988-10-12T08:15,13.5,31.729,1.5,23.52,1.88,7.34,32.74,1.06,11.6,592600,2000,590600,13.24,0.6,12.64,Klaus Treutner
1988-10-13T07:45,13.6,31.794,2,30.81,1.77,6.27,38.85,1.14,12,1046760,1200,1045560,26.73,0.36,26.37,Klaus Treutner
1988-10-14T07:55,13.6,32.005,1.8,27.64,1.5,7.89,37.03,0.92,11.6,1128440,4000,1124440,33.03,1.2,31.83,Klaus Treutner
1988-10-17T08:00,13.3,32.158,3,32.93,1.68,6.53,41.14,0.93,11.6,1288360,2240,1286120,36.29,1.32,34.97,Klaus Treutner
1988-10-18T07:10,13.2,32.249,3,27.47,2.08,7.32,36.87,0.98,12,966200,0,966200,24.3,0,24.3,Klaus Treutner
1988-10-19T08:00,12,32.198,2.2,20.18,2.29,5.46,27.93,0.95,11.8,841000,0,841000,21.73,0,21.73,Klaus Treutner
1988-10-20T07:15,12.5,32.099,2,10.68,2.33,5.56,18.57,0.92,11.9,1110920,0,1110920,22.36,0,22.36,Klaus Treutner
1988-10-21T07:30,12.5,32.385,3,27.52,1.93,6.67,36.12,0.85,12.8,873960,2800,871160,18.42,0.84,17.58,Klaus Treutner
1988-10-24T08:10,13.1,32.946,4,21.59,1.42,5.01,28.02,0.74,12.6,688600,3600,685000,19.53,1.08,18.45,Klaus Treutner
1988-10-25T07:45,12.5,32.9,2.5,28.64,1.5,6.04,36.18,0.84,12,951480,1200,950280,19.46,0.36,19.1,Klaus Treutner
1988-10-26T07:55,11.8,32.561,2.8,23.22,1.92,4.94,30.08,0.89,12,944380,0,944380,22.61,0,22.61,Klaus Treutner
1988-10-27T08:10,12.2,32.621,1.8,10.31,1.95,6.14,18.4,0.86,12.1,1024280,0,1024280,24.2,0,24.2,Klaus Treutner
1988-10-28T07:35,12.4,32.747,1.4,20.96,1.51,4.62,27.09,0.87,12.3,1112520,2400,1110120,22.92,0.72,22.2,Klaus Treutner
1988-10-31T08:15,11.8,32.932,1.3,26.88,1.51,5.51,33.9,0.77,12.8,1267520,3200,1264320,29.97,0.96,29.01,Klaus Treutner
1988-11-01T07:40,11.4,32.49,1.8,16.42,1.88,5.18,23.48,0.99,10.8,590840,0,590840,11.87,0,11.87,Klaus Treutner
1988-11-02T08:15,11.2,32.65,1.1,11.96,1.97,5.96,19.89,1.07,11.2,821640,1600,820040,20.63,0.48,20.15,Klaus Treutner
1988-11-03T07:50,10.1,31.806,1.8,13.8,1.82,6.25,21.87,0.98,10.8,685320,80,685240,19.8,0.8,19,Klaus Treutner
1988-11-04T07:50,10.5,32.404,1.8,20,1.91,7.6,29.51,1.17,11.2,871280,800,870480,17.69,0.24,17.45,Klaus Treutner
1988-11-07T07:55,10.8,32.644,2,32.46,1.85,8.04,42.35,1.13,11.2,360520,2000,358520,13.75,0.6,13.15,Klaus Treutner
1988-11-08T07:15,10.7,32.469,1.9,22.78,1.92,5.24,29.94,1.01,11.6,335320,800,334520,11.71,0.24,11.47,Klaus Treutner
1988-11-09T07:40,9.8,32.682,2,24.93,1.72,5.18,34.83,0.95,13.2,547120,2400,544720,15.4,0.72,14.68,Klaus Treutner
1988-11-10T08:05,10.4,32.814,3,22.79,1.72,3.96,28.47,0.94,12.4,479648,1200,478448,15.91,0.36,15.55,Klaus Treutner
1988-11-11T08:05,9.8,33.025,3,22.97,1.57,4.16,28.7,0.91,11.2,437920,4000,433920,13.65,1.2,12.45,Klaus Treutner
1988-11-14T08:15,10.6,33.258,1.8,23.39,1.44,4.49,29.32,0.97,10,875280,3600,871680,18.59,1.08,17.51,Klaus Treutner
1988-11-15T08:15,10.7,33.14,1.2,23.16,1.41,5.05,29.62,1.02,10,1018120,3200,1014920,27.26,0.96,26.3,Klaus Treutner
1988-11-17T08:10,10.3,33.009,2.1,28.11,1.39,5.55,35.05,0.98,10.1,949240,4000,945240,23.87,1.2,22.67,Klaus Treutner
1988-11-18T08:00,10.1,32.739,2.6,27.66,1.36,4.29,33.31,0.91,9.6,993120,1600,991520,25.34,0.48,24.86,Klaus Treutner
1988-11-21T08:10,8.7,32.888,1.8,37.5,1.2,5.28,43.98,0.94,10,821640,2000,819640,20.73,0.6,20.13,Klaus Treutner
1988-11-22T08:10,8.3,32.887,2,33.76,1.16,4,38.92,0.78,9.9,970960,1280,969680,23.81,0.68,23.13,Klaus Treutner
1988-11-23T08:30,9.2,32.827,1.5,28.54,1.12,5.02,34.68,0.92,10,1046600,2000,1044600,30.23,0.6,29.63,Klaus Treutner
1988-11-24T08:25,9.3,32.949,1.5,26.44,1.07,3.71,31.22,0.91,9.2,1603240,2800,1600440,32.87,0.84,32.03,Klaus Treutner
1988-11-25T08:05,9.4,32.953,9.4,23.39,1.08,5,29.47,0.94,8,1102680,1680,1101000,23.35,1.28,22.07,Klaus Treutner
1988-11-28T08:00,9.1,32.778,2,17.23,0.94,3.49,21.66,0.87,9.8,1178600,4160,1174440,29.53,2.32,27.21,Klaus Treutner
1988-11-29T08:00,8.4,32.233,0.5,20.59,0.57,4.29,25.45,1.15,11.5,1017040,2800,1014240,27.08,0.84,26.24,Klaus Treutner
1988-11-30T07:55,6.4,31.954,1,26.35,0.5,3.14,29.99,1.03,12,1224160,4400,1219760,31.71,1.32,30.39,Klaus Treutner
1988-12-02T08:35,7,32.433,1,24.66,0.52,2.9,28.08,0.98,7.9,714240,4880,709360,21.61,1.46,20.15,Klaus Treutner
1988-12-06T07:50,7.7,33.246,0.8,23.15,0.42,2.71,26.28,1.03,2.1,1187280,2800,1184480,28.24,0.84,27.4,Klaus Treutner
1988-12-07T08:10,7.2,32.8,1,19.08,0.61,2.99,22.68,0.87,6.4,748680,3320,745360,15.92,1,14.92,Klaus Treutner
1988-12-08T07:55,6.8,31.7,1.5,29.41,0.66,2.44,32.51,1.02,9.2,970760,1280,969480,23.5,0.38,23.12,Klaus Treutner
1988-12-09T08:00,7.2,32.441,1.2,20.32,0.55,3.84,24.71,0.84,7.6,984560,0,984560,25.67,0,25.67,Klaus Treutner
1988-12-12T08:05,7.6,32.88,1.2,23.18,0.51,4.47,28.16,0.92,6.8,666720,2000,664720,17.64,0.6,17.04,Klaus Treutner
1988-12-13T07:35,7.4,32.774,1,19.63,0.53,3.27,23.43,0.93,5.2,1048440,2880,1045560,27.33,1.64,25.69,Klaus Treutner
1988-12-14T07:55,6.3,32.82,1,16.53,0.49,2.08,19.1,0.93,6.8,1230720,1200,1229520,30.93,0.36,30.57,Klaus Treutner
1988-12-15T07:40,6.6,32.213,1.1,25.21,0.2,1.84,27.25,1.07,8.4,951880,1280,950600,20.2,1.16,19.04,Klaus Treutner
1988-12-16T07:50,7.2,32.487,1.3,23.29,0.3,3.62,27.21,1,8,1446320,1600,1444720,33.13,0.48,32.65,Klaus Treutner
1988-12-19T08:00,7,32.313,1,23.51,0.17,4.09,27.77,1,8,868440,2800,865640,18.17,0.84,17.33,Klaus Treutner
1988-12-20T07:40,6.9,31.36,1.1,32.69,0.16,3.64,36.49,1.17,10.8,664560,80,664480,17.03,0.02,17,Klaus Treutner
1988-12-21T08:05,6.8,32.355,1.8,25.08,0.19,3.65,28.92,0.94,8.1,545880,1320,544560,16.2,1.56,14.64,Klaus Treutner
1988-12-22T07:50,6.7,32.228,1.8,22.28,0.18,2.01,24.47,0.93,8.4,952520,2080,950440,19.79,0.76,19.03,Klaus Treutner
1988-12-23T07:45,6.8,32.274,2,15.58,0.14,3.25,18.97,0.97,8.5,1112320,2080,1110240,22.85,0.62,22.22,Klaus Treutner
1988-12-27T07:55,6.6,31.502,1,43.75,0.12,2.43,46.3,1.19,10.4,567000,1680,565320,16.57,0.5,16.07,Klaus Treutner
1988-12-28T08:10,6.4,31.794,1.1,32.02,0.07,3.16,35.25,1.03,9.6,941160,2000,939160,23.1,0.6,22.5,Klaus Treutner
1988-12-29T07:55,6.6,31.803,1.3,30.81,0.09,2.05,32.95,1.07,10,709480,160,709320,20.51,0.34,20.16,Klaus Treutner
1988-12-30T08:05,6.4,31.337,1.8,37,0.17,3.7,40.87,1.33,11.2,1110480,240,1110240,22.86,0.64,22.22,Klaus Treutner
